 11 7182.521700 1.024E-26 7.574E-01.01010.221 2631.28230.37-.018664          0 2 1          0 0 0 16  2 15       15  2 14      4742236033297122 9    33.0   31.0
 11 7182.521800 2.475E-27 1.518E-01.03010.298 2705.13920.51-.015860          0 1 2          0 1 0  9  0  9       10  1 10      4642236033257122 7    57.0   63.0
 11 7182.531500 4.340E-25 3.762E+00.09100.412 1922.90040.69-.009620          1 1 1          0 1 0  4  2  3        4  2  2      4542236067257122 7     9.0    9.0
 11 7182.656300 8.306E-28 1.528E-01.02880.298 2705.09620.51-.019640          0 1 2          0 1 0  9  1  9       10  0 10      4642236033257122 7    19.0   21.0
 11 7182.736400 1.370E-29 1.398E-01.10120.504 3151.63010.74-.000640          0 7 0          0 2 0  1  1  1        0  0  0      4442236032257122 7     3.0    1.0
 11 7182.745700 7.331E-28 1.485E-02.06340.250 2533.79170.41-.016740          2 0 0          0 0 0 12  7  6       13  4  9      474223603331712211    75.0   81.0
 11 7182.949620 3.770E-21 1.025E+01.09700.464  142.27850.91-.008669          1 0 1          0 0 0  2  1  2        3  1  3      5568203063674924 6     5.0    7.0
 11 7183.015790 4.070E-22 3.558E-01.10100.492  134.90160.72-.011100          1 0 1          0 0 0  2  0  2        2  2  1      554623306325 322 7    15.0   15.0
 11 7183.074200 2.233E-28 1.848E-02.04080.265 2613.10380.44-.024100          0 0 2          0 0 0 13  4 10       12  7  5      444233603231712211    27.0   25.0
 11 7183.208100 2.306E-29 1.255E+00.07430.250 4174.03730.41-.006840          2 1 0          0 1 0 13  5  8       13  4  9      4442336032297122 9    81.0   81.0
 11 7183.218450 8.530E-25 1.262E-01.07410.315 1216.23110.55-.014800          0 0 2          0 0 0  8  2  6        9  3  7      5542233067257122 7    17.0   19.0
 11 7183.272430 6.860E-24 3.149E+00.07600.395 1718.71850.81-.012140          1 0 1          0 0 0 10  5  5       10  5  6      555523306779 315 8    63.0   63.0
 11 7183.354400 3.626E-29 1.187E+00.07210.265 3843.40940.44-.023496          0 3 1          0 1 0 13  4  9       12  4  8      4442336032297122 9    27.0   25.0
 11 7183.573500 8.246E-26 5.441E-03.07940.333 1050.15760.57-.009352          0 2 1          0 0 0  8  5  4        8  3  5      4342236033287122 8    17.0   17.0
 11 7183.583900 3.180E-26 7.842E-01.01030.221 2631.26710.37-.023964          0 2 1          0 0 0 16  1 15       15  1 14      4742236033297122 9    99.0   93.0
 11 7183.598500 4.671E-29 6.222E-03.03980.235 2739.38770.400.000000         -2-2-2          0 0 0 15 -1 -1       14  3 11      1422234232917122 0    31.0   29.0
 11 7183.685800 3.590E-24 5.537E-02.08880.455  661.54890.63-.010800          0 0 2          0 0 0  5  2  4        6  3  3      554623306725 322 7    11.0   13.0
 11 7183.862900 2.397E-29 3.586E-03.05400.298 2701.83030.510.000000         -2-2-2          0 0 0 11 -4  0       10 10  1      1422234232917122 0    23.0   63.0
 11 7183.879000 4.520E-25 1.075E+00.03870.245 1810.58300.55-.016360          0 0 2          0 0 0  9  6  4        9  7  3      454523606729 322 9    19.0   19.0
 11 7183.958400 1.647E-29 3.498E-01.05230.265 3738.54220.44-.016320          0 1 2          0 1 0 12  2 10       12  3  9      4442336032297122 9    25.0   25.0
 11 7184.101600 1.430E-24 1.134E+00.03890.250 1810.58770.55-.014960          0 0 2          0 0 0  9  6  3        9  7  2      454523606728 322 8    57.0   57.0
